payment_installments,payment_type,customer_state,freight_value,price
8,credit_card,SP,16.66,1399.0
4,credit_card,RS,18.28,24.99
8,credit_card,SP,10.0,122.9
8,credit_card,SP,10.0,105.9
1,boleto,RJ,17.64,49.0
4,credit_card,MG,15.1,24.9
2,credit_card,SC,22.33,51.45
1,voucher,SC,22.33,51.45
1,voucher,SC,22.33,51.45
1,credit_card,MG,18.31,30.0
8,credit_card,SE,79.76,101.0
2,credit_card,MG,18.38,39.9
1,credit_card,RJ,23.44,41.9
10,credit_card,ES,50.49,250.0
1,credit_card,SP,17.75,119.9
1,voucher,SP,17.75,119.9
1,boleto,SP,12.47,138.0
2,credit_card,DF,15.1,24.5
5,credit_card,DF,45.02,79.99
9,credit_card,RJ,12.73,104.0
1,boleto,SP,9.44,98.0
1,credit_card,SP,16.93,105.0
3,credit_card,RS,19.52,79.0
2,credit_card,GO,29.03,390.0
1,voucher,RJ,18.59,69.5
1,voucher,RJ,18.59,69.5
6,credit_card,PR,44.84,149.0
5,credit_card,SP,9.45,99.9
4,credit_card,SP,18.0,27.5
5,credit_card,MG,42.62,234.0
1,voucher,RJ,19.49,74.9
1,voucher,RJ,19.49,74.9
1,voucher,RJ,19.49,74.9
1,voucher,RJ,19.49,74.9
1,boleto,MG,17.3,84.0
4,credit_card,RS,44.76,137.0
1,voucher,SP,18.59,69.99
1,credit_card,RS,8.72,50.0
5,credit_card,MG,21.15,28.9
1,boleto,RJ,16.53,109.95
3,credit_card,RJ,21.46,170.0
10,credit_card,SP,59.73,259.9
7,credit_card,SP,17.99,60.09
5,credit_card,RS,17.67,59.55
10,credit_card,RS,41.43,299.9
1,credit_card,RJ,40.14,179.9
3,credit_card,SP,50.22,388.0
1,boleto,RO,26.3,79.9
1,debit_card,RS,15.1,25.0
1,credit_card,BA,15.79,39.9
1,credit_card,DF,13.83,49.9
1,boleto,SP,15.78,129.0
1,credit_card,SP,13.83,199.0
1,boleto,SP,13.67,110.0
1,boleto,BA,23.1,54.9
1,boleto,SP,13.72,86.0
1,credit_card,SP,7.39,22.99
4,credit_card,SP,15.79,28.9
4,credit_card,BA,21.42,498.9
5,credit_card,BA,21.42,498.9
4,credit_card,BA,21.42,498.9
5,credit_card,BA,21.42,498.9
4,credit_card,SP,12.79,20.59
4,credit_card,SP,12.79,20.59
1,voucher,MG,15.56,29.99
1,voucher,MG,15.56,29.99
2,credit_card,SP,18.73,120.99
1,credit_card,PR,16.95,169.99
2,credit_card,BA,16.79,38.9
1,credit_card,RJ,15.23,44.99
5,credit_card,CE,17.63,39.9
4,credit_card,CE,25.63,19.99
1,boleto,SP,20.8,53.9
10,credit_card,PR,17.91,299.99
1,boleto,SP,7.93,106.5
8,credit_card,SP,17.64,143.8
2,credit_card,MG,41.81,249.9
2,credit_card,MG,41.81,249.9
3,credit_card,MG,14.52,19.9
1,boleto,AL,37.9,49.9
10,credit_card,SP,9.45,179.0
1,debit_card,ES,31.99,812.99
8,credit_card,PR,23.56,109.0
1,boleto,SP,8.86,99.9
1,credit_card,AL,21.85,149.99
2,credit_card,MG,29.08,79.9
1,boleto,RS,16.01,179.9
1,credit_card,RJ,15.67,81.9
1,credit_card,RJ,15.67,81.9
1,credit_card,SP,16.39,108.99
3,credit_card,RS,16.85,85.05
3,credit_card,AC,38.08,388.0
1,voucher,SP,17.88,85.99
1,voucher,SP,17.88,85.99
1,voucher,SP,17.88,85.99
5,credit_card,RN,24.84,34.76
5,credit_card,RN,24.84,34.76
1,boleto,SC,10.96,20.7
3,credit_card,PI,21.15,25.99
5,credit_card,DF,14.1,42.9
3,credit_card,DF,15.52,109.9
1,voucher,SP,11.41,55.0
1,boleto,SP,11.85,24.9
3,credit_card,SP,13.89,109.9
4,credit_card,PI,24.35,21.99
1,credit_card,SP,7.78,23.8
1,credit_card,SP,7.78,23.8
3,credit_card,SP,13.04,99.99
1,credit_card,SP,7.78,24.99
8,credit_card,SC,21.4,129.9
1,voucher,SC,21.4,129.9
4,credit_card,SC,21.4,129.9
2,credit_card,RS,14.44,51.5
1,boleto,SP,13.47,64.89
1,boleto,SP,24.87,79.99
1,boleto,SP,24.87,79.99
1,boleto,SP,24.87,79.99
1,boleto,SP,24.87,79.99
2,credit_card,RS,17.67,59.9
5,credit_card,MG,16.46,99.99
1,boleto,MG,16.83,231.27
1,credit_card,RJ,21.71,89.9
1,credit_card,SP,21.12,89.9
2,credit_card,SP,15.34,65.9
1,debit_card,SP,13.01,49.9
1,boleto,SP,14.56,219.9
1,boleto,SP,11.85,65.44
5,credit_card,RJ,15.19,67.9
5,credit_card,RJ,18.69,74.9
1,boleto,MS,27.79,58.0
1,boleto,PE,13.61,40.0
1,credit_card,SP,7.94,84.89
1,credit_card,CE,19.32,89.9
2,credit_card,SP,16.54,110.9
2,credit_card,MG,20.98,69.9
1,boleto,PR,22.96,53.9
1,credit_card,PR,17.6,49.9
10,credit_card,SP,8.44,169.0
1,credit_card,RJ,15.11,44.99
1,voucher,SP,16.24,86.9
1,credit_card,SP,13.57,79.0
2,credit_card,SP,18.85,110.0
1,boleto,MG,17.63,14.99
1,credit_card,SP,15.1,23.1
4,credit_card,SP,17.06,32.7
5,credit_card,MG,22.4,689.89
1,credit_card,SP,16.32,149.0
1,credit_card,SP,13.12,65.85
5,credit_card,SP,12.09,85.0
1,boleto,SP,7.39,28.0
3,credit_card,RJ,29.14,254.9
5,credit_card,PR,22.93,24.9
5,credit_card,PR,22.93,24.9
1,boleto,BA,23.9,69.9
10,credit_card,RS,16.38,97.5
10,credit_card,MG,29.5,139.0
1,credit_card,RJ,15.36,69.0
1,credit_card,RJ,15.36,69.0
2,credit_card,RJ,25.19,29.9
1,boleto,SP,9.26,48.9
1,boleto,SC,18.23,24.99
1,boleto,GO,17.67,49.0
1,credit_card,SP,15.17,59.9
1,boleto,MG,21.22,103.99
1,credit_card,SP,18.51,29.99
3,credit_card,RS,16.12,51.92
1,boleto,SP,12.23,120.0
8,credit_card,SP,11.99,69.9
3,credit_card,SP,7.81,79.9
3,credit_card,SP,10.3,88.0
1,credit_card,SP,12.69,45.9
1,boleto,RJ,40.42,146.99
3,credit_card,RJ,19.05,399.99
1,credit_card,CE,38.4,39.9
5,credit_card,MG,22.13,27.99
1,credit_card,SP,9.0,35.9
3,credit_card,RJ,18.27,55.0
10,credit_card,SP,98.77,550.0
1,credit_card,SP,8.29,47.75
1,credit_card,MA,21.25,114.0
1,boleto,SP,14.43,99.99
6,credit_card,SP,8.72,56.99
1,credit_card,SP,15.24,69.9
1,credit_card,RJ,41.79,199.9
1,credit_card,RJ,17.78,21.5
1,boleto,RJ,15.16,59.0
1,boleto,RJ,15.16,59.0
2,credit_card,RJ,17.67,59.9
8,credit_card,SP,14.54,269.0
7,credit_card,RJ,23.81,134.9
1,boleto,SP,11.31,14.99
1,boleto,SP,11.31,15.99
4,credit_card,RJ,15.11,35.9
4,credit_card,RJ,15.11,35.9
2,credit_card,SC,15.1,10.0
2,credit_card,SP,14.09,138.9
4,credit_card,SP,33.6,599.0
8,credit_card,MG,23.21,89.9
1,boleto,AL,21.15,42.99
3,credit_card,SP,12.29,128.7
1,boleto,SP,16.26,89.9
1,credit_card,SP,8.71,195.0
8,credit_card,MG,41.33,149.0
1,credit_card,RJ,32.31,139.9
8,credit_card,RS,19.5,75.9
1,credit_card,SP,13.24,82.49
3,credit_card,RJ,15.66,133.4
3,credit_card,RJ,15.66,127.5
2,credit_card,RJ,16.81,79.99
6,credit_card,SC,26.21,300.0
3,credit_card,RJ,8.26,120.0
5,credit_card,SP,13.42,119.99
1,boleto,SP,9.27,39.0
3,credit_card,SP,7.78,74.9
4,credit_card,MG,90.73,250.0
4,credit_card,MG,90.73,250.0
1,credit_card,SP,16.65,584.9
1,credit_card,SP,7.39,39.9
1,credit_card,RJ,15.31,29.97
6,credit_card,BA,86.96,175.9
1,credit_card,RJ,15.56,116.0
5,credit_card,SP,32.84,258.99
6,credit_card,MG,16.49,247.4
1,debit_card,SP,13.44,59.9
2,credit_card,SP,7.79,75.9
4,credit_card,MG,15.11,32.9
3,credit_card,SP,9.1,318.98
8,credit_card,SP,7.54,96.9
8,credit_card,SP,7.54,96.9
10,credit_card,RS,15.28,74.9
10,credit_card,RS,15.28,74.9
2,credit_card,MG,19.84,124.7
5,credit_card,MG,17.87,89.0
1,boleto,GO,16.11,17.0
2,credit_card,SP,13.37,49.9
1,voucher,SP,13.37,49.9
2,credit_card,SP,13.37,49.9
1,voucher,SP,13.37,49.9
10,credit_card,SC,16.36,59.9
10,credit_card,SC,16.36,29.9
1,credit_card,SE,38.11,79.9
4,credit_card,MS,16.29,169.9
3,credit_card,RJ,18.93,149.9
1,credit_card,SP,7.5,34.9
1,debit_card,SP,13.08,29.5
1,credit_card,PA,42.58,79.0
8,credit_card,SP,14.87,79.9
4,credit_card,PR,15.1,29.9
2,credit_card,MG,17.7,63.9
1,boleto,SP,18.62,104.0
4,credit_card,RS,17.94,99.0
10,credit_card,PA,94.16,399.0
10,credit_card,PA,94.16,399.0
2,credit_card,RJ,15.18,59.99
7,credit_card,SP,12.69,22.99
7,credit_card,SP,12.69,22.99
1,boleto,SP,12.54,119.9
4,credit_card,SP,13.37,29.9
6,credit_card,CE,27.55,325.0
5,credit_card,SP,11.15,39.89
1,credit_card,SP,12.96,43.0
2,credit_card,GO,16.6,39.9
2,credit_card,GO,16.6,39.9
1,credit_card,SP,9.34,21.88
1,credit_card,SP,7.39,18.99
1,credit_card,PA,19.23,44.99
1,boleto,SP,17.7,113.0
1,credit_card,MG,28.1,289.0
1,credit_card,AM,22.67,36.0
1,credit_card,SP,7.39,55.0
2,credit_card,SP,7.39,19.9
1,boleto,RJ,16.6,23.9
1,boleto,RJ,16.6,23.9
1,boleto,RJ,16.6,23.9
1,boleto,RJ,16.6,23.9
1,credit_card,SP,13.03,53.44
8,credit_card,MG,73.97,1890.0
1,boleto,MG,16.05,97.06
5,credit_card,SP,19.95,64.9
1,boleto,RJ,15.27,55.0
1,boleto,PE,27.8,180.3
1,credit_card,SP,13.25,99.9
1,credit_card,SC,23.0,59.9
1,credit_card,SP,14.9,115.0
1,credit_card,SP,15.1,26.0
1,boleto,PR,8.72,9.9
1,credit_card,RJ,14.73,79.9
1,voucher,RJ,27.7,199.9
10,credit_card,RJ,27.7,199.9
2,credit_card,PE,40.16,166.99
1,credit_card,SP,14.24,93.8
1,credit_card,SP,7.39,49.9
1,credit_card,SP,7.39,44.99
1,credit_card,SP,7.39,44.99
1,credit_card,SP,39.14,449.0
6,credit_card,BA,67.02,101.0
6,credit_card,SP,8.72,38.0
6,credit_card,SP,8.72,38.0
6,credit_card,SP,8.72,38.0
2,credit_card,GO,18.01,109.0
3,credit_card,PR,19.29,169.9
10,credit_card,BA,19.98,506.0
5,credit_card,MA,34.64,120.0
2,credit_card,RJ,17.89,234.9
4,credit_card,RS,44.84,149.0
1,credit_card,RS,16.05,23.9
5,credit_card,SP,8.93,239.0
8,credit_card,CE,39.22,330.0
1,credit_card,SP,12.79,49.9
1,credit_card,SP,12.69,36.9
8,credit_card,SP,19.76,269.0
1,credit_card,RJ,14.52,24.9
1,boleto,SP,12.8,65.9
1,boleto,MG,23.03,63.99
4,credit_card,SP,21.71,58.6
1,boleto,SP,13.08,69.9
1,credit_card,SP,7.51,35.49
10,credit_card,AL,35.67,31.2
10,credit_card,AL,35.67,31.2
10,credit_card,AL,35.67,31.2
10,credit_card,AL,35.67,31.2
1,credit_card,MG,18.23,47.59
1,voucher,MG,18.23,47.59
1,debit_card,SP,10.96,27.99
1,boleto,SP,11.62,85.99
3,credit_card,RJ,20.85,469.0
5,credit_card,MG,22.1,229.99
1,credit_card,SP,25.29,64.9
6,credit_card,MG,19.06,169.0
4,credit_card,GO,27.52,172.0
4,credit_card,PR,22.9,139.0
2,credit_card,SP,14.49,126.99
6,credit_card,DF,26.03,169.9
8,credit_card,RS,19.64,63.98
1,boleto,PR,41.05,139.9
1,boleto,MT,18.33,270.0
1,boleto,PE,33.26,115.0
1,credit_card,SP,12.43,69.9
2,credit_card,MG,17.58,119.5
1,credit_card,SP,16.8,51.9
3,credit_card,RJ,49.95,203.0
1,boleto,MG,19.93,105.0
1,credit_card,SP,11.74,39.9
1,credit_card,SP,11.92,59.9
1,boleto,SP,8.72,28.0
2,credit_card,SP,8.72,29.9
1,boleto,ES,15.79,31.9
2,credit_card,SP,15.31,29.9
1,boleto,PR,8.72,10.9
1,boleto,MG,15.1,17.9
1,credit_card,MG,15.23,54.45
1,boleto,SP,12.79,14.9
4,credit_card,RJ,37.42,327.49
10,credit_card,MG,28.21,269.9
1,credit_card,SP,14.57,36.99
8,credit_card,RJ,70.96,129.94
1,credit_card,SP,7.39,20.99
4,credit_card,RS,67.76,198.9
4,credit_card,PR,18.79,99.0
1,credit_card,RJ,16.79,18.9
1,voucher,MG,16.11,39.0
1,voucher,MG,16.11,39.0
1,voucher,MG,16.11,39.0
3,credit_card,DF,45.45,141.99
1,credit_card,RJ,22.06,18.9
1,credit_card,SP,16.05,59.99
1,credit_card,RJ,14.52,36.9
1,boleto,SP,9.4,44.9
1,boleto,SP,17.12,58.9
9,credit_card,SP,14.22,19.9
9,credit_card,SP,14.22,19.9
9,credit_card,SP,7.11,19.9
3,credit_card,SP,15.36,86.7
10,credit_card,SP,12.68,167.92
10,credit_card,SP,12.68,167.92
1,boleto,SP,12.13,89.9
1,boleto,MG,22.28,19.9
1,credit_card,SC,15.34,84.9
10,credit_card,RS,19.59,89.0
1,voucher,RJ,23.53,1399.99
2,credit_card,RJ,23.53,1399.99
1,credit_card,MG,15.1,39.9
10,credit_card,RS,19.99,199.99
10,credit_card,SP,19.27,199.0
1,boleto,SC,17.67,59.9
1,boleto,PR,12.48,39.9
4,credit_card,SP,14.08,70.9
4,credit_card,SP,14.08,71.9
1,credit_card,SP,7.78,24.99
1,boleto,SP,7.78,29.98
5,credit_card,MG,25.83,239.0
1,boleto,SP,14.55,219.0
3,credit_card,BA,22.9,139.0
1,credit_card,SP,7.45,32.9
1,credit_card,SP,2.32,23.7
1,credit_card,SP,23.25,43.9
1,credit_card,SP,7.39,30.9
1,credit_card,PR,23.39,84.9
10,credit_card,SP,18.38,499.99
2,credit_card,RJ,33.08,99.0
2,credit_card,RJ,33.08,99.0
1,boleto,GO,18.24,51.49
3,credit_card,MG,14.52,18.99
3,credit_card,RJ,15.1,15.9
1,credit_card,RJ,15.16,57.9
1,boleto,SP,15.56,49.9
1,boleto,SP,15.56,49.9
1,boleto,SP,15.56,49.9
1,boleto,SP,15.56,49.9
1,boleto,SP,15.56,49.9
1,credit_card,RJ,15.18,59.99
10,credit_card,BA,18.34,109.95
1,credit_card,SP,15.87,159.9
8,credit_card,MG,0.0,99.9
1,voucher,RJ,15.14,199.0
1,boleto,SP,35.13,189.9
1,credit_card,MG,17.67,49.0
2,credit_card,SP,23.93,192.9
1,debit_card,SC,18.3,28.99
1,debit_card,SC,18.3,28.99
2,credit_card,MG,18.0,129.99
3,credit_card,SP,16.85,139.99
1,credit_card,RJ,15.56,48.0
1,credit_card,SP,15.79,49.99
1,credit_card,SP,15.26,22.32
1,voucher,SP,15.26,22.32
4,credit_card,MG,21.24,189.9
2,credit_card,RS,15.56,115.0
1,boleto,SP,11.85,25.99
1,credit_card,RS,46.49,289.99
8,credit_card,SP,15.0,130.0
8,credit_card,SP,15.0,130.0
10,credit_card,SC,19.9,94.9
1,debit_card,SP,13.15,101.08
2,credit_card,MG,17.45,144.41
2,credit_card,SP,15.23,10.9
1,credit_card,SC,15.97,173.9
1,credit_card,SC,15.97,173.9
1,credit_card,SC,15.97,173.9
1,credit_card,RJ,16.11,39.0
2,credit_card,SP,14.79,69.0
2,credit_card,MG,22.3,78.71
3,credit_card,SP,68.3,499.0
10,credit_card,RJ,16.36,179.9
2,credit_card,RJ,15.23,49.0
1,boleto,SP,13.08,57.9
10,credit_card,SC,27.57,120.0
2,credit_card,MS,89.57,128.0
1,boleto,SP,11.86,349.9
1,boleto,SP,11.02,59.0
5,credit_card,RJ,17.7,64.89
1,credit_card,SP,8.72,32.99
2,credit_card,PR,14.71,89.9
10,credit_card,SP,29.31,159.9
1,credit_card,SP,14.62,126.9
2,credit_card,SP,12.76,59.9
2,credit_card,SP,12.76,59.9
1,boleto,GO,17.8,79.0
1,boleto,GO,17.8,79.0
3,credit_card,SP,12.73,175.0
2,credit_card,SP,9.86,149.9
1,credit_card,PR,17.66,59.0
10,credit_card,SP,16.4,109.9
1,boleto,SP,12.43,103.9
1,boleto,RS,16.11,36.9
1,credit_card,RJ,15.32,79.9
6,credit_card,GO,16.95,99.99
1,credit_card,MG,18.23,46.0
1,voucher,SP,18.0,129.9
1,credit_card,SP,18.0,129.9
10,credit_card,PR,43.38,35.0
10,credit_card,PR,4.34,35.0
10,credit_card,PR,4.34,35.0
10,credit_card,PR,4.34,45.0
4,credit_card,SP,13.43,110.32
10,credit_card,SP,12.32,159.5
1,boleto,BA,16.79,37.0
1,credit_card,SP,11.85,49.9
1,boleto,SP,7.78,12.5
2,credit_card,AP,39.99,95.0
2,credit_card,SP,7.82,79.9
1,boleto,RJ,28.61,179.0
1,credit_card,SC,18.22,139.0
6,credit_card,SP,11.92,59.9
8,credit_card,PE,29.83,204.0
1,credit_card,SP,17.6,189.9
1,boleto,SP,11.95,64.99
6,credit_card,SP,12.76,60.0
1,credit_card,RJ,15.28,25.99
1,credit_card,BA,18.48,129.9
4,credit_card,MG,17.09,269.0
2,credit_card,MG,19.53,79.9
1,credit_card,SP,23.43,89.9
1,debit_card,MG,18.94,151.0
1,boleto,SP,12.53,57.52
1,boleto,SP,12.53,57.52
2,credit_card,PR,16.95,99.99
2,credit_card,SP,10.96,15.75
1,boleto,MG,14.1,44.99
1,credit_card,SP,14.8,69.9
1,credit_card,RJ,22.34,149.0
1,credit_card,RJ,22.1,24.9
3,credit_card,SP,15.91,165.66
1,credit_card,SP,9.26,48.9
2,credit_card,RJ,21.32,118.75
8,credit_card,SP,89.93,99.99
8,credit_card,SP,16.41,299.99
1,boleto,MG,16.31,79.0
1,boleto,SP,14.1,31.9
2,credit_card,MG,14.1,22.0
2,credit_card,SP,16.11,45.9
2,credit_card,BA,15.83,55.0
6,credit_card,SP,15.04,205.0
1,credit_card,MG,86.25,155.0
3,credit_card,SP,0.0,199.0
5,credit_card,SP,14.59,59.9
7,credit_card,PR,47.37,153.0
1,boleto,MG,15.23,25.99
1,credit_card,RJ,15.23,34.9
1,credit_card,SP,13.61,84.9
1,voucher,SP,13.61,84.9
1,debit_card,MG,19.36,179.9
2,credit_card,MA,52.37,235.9
1,credit_card,SP,14.52,23.9
2,credit_card,MG,10.46,149.87
1,boleto,SP,15.1,25.5
5,credit_card,SP,14.89,369.9
2,credit_card,SP,34.44,129.0
1,credit_card,RJ,18.32,30.99
6,credit_card,RJ,74.91,279.99
10,credit_card,RJ,16.6,120.0
3,credit_card,RO,52.12,231.54
10,credit_card,RS,9.4,259.9
1,credit_card,SP,22.15,78.9
1,credit_card,SP,7.48,31.6
1,boleto,PA,25.73,65.0
4,credit_card,SP,16.24,69.0
2,credit_card,SP,8.48,46.0
2,credit_card,SP,8.48,46.0
8,credit_card,RJ,18.37,159.9
1,credit_card,SP,7.78,39.0
1,boleto,MG,19.32,16.22
1,credit_card,SP,8.38,31.9
1,boleto,PR,18.34,34.5
1,boleto,SP,8.14,125.0
4,credit_card,RJ,15.1,48.9
1,credit_card,PR,18.09,119.99
1,credit_card,SP,8.11,20.3
1,boleto,RJ,15.44,49.0
1,credit_card,SP,7.78,30.0
5,credit_card,RJ,21.59,91.0
5,credit_card,PR,16.54,189.9
1,boleto,SP,15.1,32.9
1,boleto,PR,17.67,49.0
1,voucher,SP,8.72,10.35
1,credit_card,SP,8.72,10.35
1,voucher,SP,8.72,10.35
1,voucher,RJ,15.59,69.99
1,credit_card,SP,7.78,17.99
2,credit_card,MG,17.63,54.9
2,credit_card,MG,14.59,120.0
3,credit_card,SP,14.1,23.9
3,credit_card,SP,13.46,279.9
1,boleto,MT,27.11,53.9
1,credit_card,SP,14.1,49.9
6,credit_card,RS,22.55,209.99
2,credit_card,PR,17.67,59.9
1,boleto,SC,15.37,39.0
4,credit_card,SP,21.18,43.0
4,credit_card,SP,21.18,43.0
6,credit_card,MG,14.52,64.99
1,boleto,SP,13.71,33.99
1,boleto,SP,13.37,49.9
1,credit_card,MG,14.29,99.99
5,credit_card,RJ,19.61,60.0
5,credit_card,RJ,19.61,60.0
2,credit_card,ES,23.61,187.9
1,debit_card,SP,14.44,45.91
3,credit_card,GO,23.28,99.9
1,credit_card,PR,18.23,18.9
1,debit_card,SP,9.34,45.9
1,credit_card,GO,8.64,49.9
1,credit_card,GO,8.64,49.9
1,credit_card,RS,16.79,24.9
1,credit_card,RS,16.79,24.9
2,credit_card,SP,12.48,18.9
2,credit_card,MA,34.15,49.9
1,boleto,DF,27.36,147.99
1,boleto,SC,28.96,80.0
1,boleto,MG,16.53,79.99
1,credit_card,SC,16.15,55.9
1,credit_card,RS,14.12,56.0
1,credit_card,RS,14.12,45.0
10,credit_card,SP,49.89,176.99
3,credit_card,SP,46.22,252.0
1,boleto,SP,17.4,69.9
1,credit_card,BA,17.98,58.9
2,credit_card,MG,41.67,99.0
1,credit_card,RJ,15.23,29.99
10,credit_card,SP,14.86,359.99
1,boleto,SP,13.08,69.9
1,boleto,SP,13.08,69.9
2,credit_card,SP,9.41,84.99
1,credit_card,SP,7.97,89.8
1,credit_card,SP,7.97,89.8
8,credit_card,MG,27.62,188.16
1,credit_card,SP,16.53,109.9
4,credit_card,SP,15.62,124.99
1,credit_card,SP,13.71,42.99
10,credit_card,SP,15.28,215.9
6,credit_card,RO,27.97,749.9
8,credit_card,PR,23.29,69.99
2,credit_card,SP,12.48,44.9
1,boleto,RS,14.15,56.99
8,credit_card,RS,17.72,66.9
1,credit_card,SP,7.78,63.0
1,credit_card,SP,7.78,63.0
1,credit_card,SP,7.78,63.0
1,credit_card,SP,7.78,63.0
1,credit_card,SP,7.78,63.0
3,credit_card,SP,7.65,55.0
4,credit_card,BA,38.89,119.99
1,credit_card,SP,15.66,129.9
2,credit_card,RS,25.22,110.0
10,credit_card,MG,28.8,889.0
5,credit_card,PE,27.55,325.0
4,credit_card,SP,13.08,29.5
1,boleto,SP,34.49,97.9
1,credit_card,RJ,15.91,99.99
14,credit_card,SP,45.3,120.0
1,voucher,SP,45.3,120.0
1,debit_card,MG,18.97,124.9
1,boleto,RS,22.15,121.99
1,boleto,MG,21.31,116.9
4,credit_card,DF,15.23,29.9
10,credit_card,SP,7.64,110.32
10,credit_card,SP,7.64,110.32
1,boleto,SP,11.85,37.9
2,credit_card,RS,36.0,109.9
4,credit_card,RN,37.97,59.9
4,credit_card,SP,18.51,196.8
4,credit_card,RS,19.04,208.0
1,credit_card,SP,12.79,25.18
5,credit_card,RJ,15.1,132.93
3,credit_card,MG,22.52,84.0
3,credit_card,SP,13.18,119.9
6,credit_card,BA,15.18,53.9
1,debit_card,SP,8.72,39.99
4,credit_card,SP,17.81,236.99
1,voucher,RJ,25.19,19.7
2,credit_card,ES,16.17,58.0
1,credit_card,BA,22.44,72.9
3,credit_card,SP,24.96,125.4
2,credit_card,MG,20.01,109.9
1,boleto,SP,16.71,143.8
3,credit_card,SP,14.7,55.0
2,credit_card,PA,62.99,105.0
4,credit_card,MG,18.65,78.0
2,credit_card,ES,21.5,144.9
2,credit_card,ES,21.5,144.9
2,credit_card,BA,10.04,219.0
4,credit_card,MG,17.39,359.0
1,credit_card,SP,8.63,122.99
1,credit_card,DF,19.37,56.99
3,credit_card,SP,7.78,45.0
3,credit_card,SP,7.78,45.0
1,credit_card,SP,7.78,18.9
2,credit_card,RJ,11.18,149.9
4,credit_card,DF,21.38,499.99
5,credit_card,SP,8.45,42.0
1,credit_card,SP,6.72,59.9
1,credit_card,SP,6.72,59.9
1,boleto,MG,23.82,119.0
3,credit_card,SP,28.68,340.0
3,credit_card,SP,28.68,340.0
10,credit_card,SP,21.69,150.0
7,credit_card,ES,19.92,260.0
1,boleto,MS,19.91,134.9
5,credit_card,SP,12.49,76.0
1,debit_card,RJ,34.2,119.99
2,credit_card,MG,17.26,73.9
3,credit_card,CE,26.3,146.0
1,boleto,RS,9.33,105.0
2,credit_card,RS,21.61,139.9
8,credit_card,SP,14.66,175.99
1,credit_card,SP,24.47,239.0
10,credit_card,RJ,25.04,389.0
2,credit_card,RS,25.04,119.99
1,boleto,SP,9.34,59.99
1,credit_card,SP,13.37,22.99
1,credit_card,SP,7.87,39.5
3,credit_card,SE,23.11,55.0
2,credit_card,SP,42.76,75.0
1,boleto,RS,16.11,47.0
3,credit_card,SP,7.47,29.99
2,credit_card,MG,47.49,109.0
4,credit_card,SP,9.41,84.99
3,credit_card,MG,14.52,23.99
15,credit_card,SP,25.4,149.9
3,credit_card,RJ,13.23,42.9
1,debit_card,SP,14.1,23.65
1,credit_card,RJ,17.67,49.0
2,credit_card,CE,37.32,59.0
1,voucher,CE,37.32,59.0
1,boleto,RS,25.63,26.9
4,credit_card,SP,14.24,69.9
5,credit_card,PE,27.17,89.99
1,credit_card,RJ,14.83,94.5
5,credit_card,PR,26.67,199.0
1,boleto,MG,25.61,109.9
6,credit_card,SP,13.42,274.9
1,credit_card,RJ,45.86,199.99
1,credit_card,SP,9.17,59.9
1,credit_card,SP,13.71,49.9
1,voucher,SP,18.0,89.8
1,credit_card,RJ,22.06,18.9
1,boleto,SP,15.72,137.97
2,credit_card,PR,16.78,290.0
1,credit_card,RJ,18.23,28.5
1,credit_card,ES,23.78,140.0
2,credit_card,SP,9.34,39.9
3,credit_card,MG,17.61,168.0
3,credit_card,SP,11.85,22.0
5,credit_card,SP,13.63,189.9
1,credit_card,CE,25.63,49.9
7,credit_card,RJ,20.08,119.99
1,boleto,SP,16.61,639.92
6,credit_card,SE,23.14,116.9
1,boleto,RJ,18.32,74.8
2,credit_card,RJ,15.1,29.0
1,credit_card,PR,13.62,72.0
1,credit_card,SP,7.78,14.99
1,boleto,SP,12.13,89.9
6,credit_card,MG,8.46,124.9
1,boleto,RS,19.6,89.9
4,credit_card,RJ,15.1,34.0
2,credit_card,SP,11.73,64.9
2,credit_card,SP,11.73,64.9
2,credit_card,GO,22.12,418.0
4,credit_card,SP,13.46,280.0
1,credit_card,PR,15.79,149.0
8,credit_card,MG,18.89,143.6
1,credit_card,SP,8.27,57.9
3,credit_card,SP,15.77,79.95
2,credit_card,CE,30.23,99.9
9,credit_card,SP,13.58,79.9
3,credit_card,MG,14.17,59.9
3,credit_card,MG,14.17,59.9
1,boleto,PR,14.52,18.99
10,credit_card,RJ,15.66,129.9
1,credit_card,SP,15.78,229.9
1,boleto,ES,18.11,335.9
2,credit_card,MG,16.33,51.98
10,credit_card,SP,26.26,249.99
10,credit_card,SP,26.26,249.99
10,credit_card,SP,26.26,249.99
1,boleto,SP,7.39,33.0
1,boleto,PI,21.15,18.99
1,boleto,PI,21.15,39.99
5,credit_card,SC,19.59,50.0
1,boleto,SP,17.63,69.9
5,credit_card,RJ,23.28,99.99
1,boleto,MG,14.52,29.0
10,credit_card,ES,0.06,173.0
10,credit_card,ES,57.19,104.53
5,credit_card,SP,41.0,44.0
1,credit_card,SP,12.69,49.95
5,credit_card,CE,18.34,152.0
1,credit_card,RJ,7.63,29.9
1,debit_card,SC,62.83,114.99
1,boleto,MT,22.13,28.99
4,credit_card,PE,23.19,124.99
3,credit_card,SP,15.04,135.0
2,credit_card,SP,15.07,108.9
1,boleto,PR,15.66,129.9
5,credit_card,PR,19.65,97.0
1,credit_card,SP,13.43,56.5
8,credit_card,RJ,18.16,129.9
1,credit_card,SP,8.72,27.5
1,boleto,MG,17.0,51.99
